Datetime_UTC,Open,High,Low,Close,Adj Close,Volume
2026-05-30 01:20:00+00:00,2016.300048828125,2016.6600341796875,2014.8299560546875,2016.6600341796875,2016.6600341796875,85727232
2026-05-30 01:25:00+00:00,2016.43994140625,2017.7099609375,2016.43994140625,2017.5,2017.5,473088
2026-05-30 01:30:00+00:00,2017.239990234375,2018.8800048828125,2016.56005859375,2017.3199462890625,2017.3199462890625,6082560
2026-05-30 01:35:00+00:00,2017.3399658203125,2018.300048828125,2016.02001953125,2016.239990234375,2016.239990234375,28906496
2026-05-30 01:40:00+00:00,2015.6500244140625,2016.3599853515625,2014.4200439453125,2014.93994140625,2014.93994140625,18041856
2026-05-30 01:45:00+00:00,2015.0999755859375,2017.0799560546875,2015.0999755859375,2016.8800048828125,2016.8800048828125,0
2026-05-30 01:50:00+00:00,2016.8800048828125,2016.8900146484375,2014.4599609375,2016.300048828125,2016.300048828125,8187904
2026-05-30 01:55:00+00:00,2016.489990234375,2016.719970703125,2015.9200439453125,2016.7099609375,2016.7099609375,0
2026-05-30 02:00:00+00:00,2016.719970703125,2018.239990234375,2016.43994140625,2017.9200439453125,2017.9200439453125,0
2026-05-30 02:05:00+00:00,2017.9200439453125,2018.0,2017.0899658203125,2017.68994140625,2017.68994140625,103686144
2026-05-30 02:10:00+00:00,2017.68994140625,2018.1300048828125,2016.780029296875,2017.06005859375,2017.06005859375,4669440
2026-05-30 02:15:00+00:00,2017.0699462890625,2018.0699462890625,2016.699951171875,2016.719970703125,2016.719970703125,9053184
2026-05-30 02:20:00+00:00,2016.510009765625,2016.550048828125,2014.5,2014.68994140625,2014.68994140625,0
2026-05-30 02:25:00+00:00,2014.52001953125,2015.31005859375,2014.31005859375,2015.0799560546875,2015.0799560546875,0
2026-05-30 02:30:00+00:00,2015.1700439453125,2017.3900146484375,2015.0899658203125,2016.9100341796875,2016.9100341796875,0
2026-05-30 02:35:00+00:00,2016.8599853515625,2017.739990234375,2016.75,2016.8199462890625,2016.8199462890625,0
2026-05-30 02:40:00+00:00,2016.699951171875,2017.9200439453125,2016.4000244140625,2017.27001953125,2017.27001953125,0
2026-05-30 02:45:00+00:00,2017.260009765625,2017.4100341796875,2016.4100341796875,2016.4100341796875,2016.4100341796875,0
2026-05-30 02:50:00+00:00,2016.280029296875,2017.739990234375,2016.280029296875,2017.739990234375,2017.739990234375,76148736
2026-05-30 02:55:00+00:00,2017.8599853515625,2018.5699462890625,2017.449951171875,2018.5699462890625,2018.5699462890625,0
2026-05-30 03:00:00+00:00,2018.199951171875,2019.050048828125,2017.300048828125,2019.050048828125,2019.050048828125,0
2026-05-30 03:05:00+00:00,2019.02001953125,2019.02001953125,2018.010009765625,2019.0,2019.0,97801216
2026-05-30 03:10:00+00:00,2019.2099609375,2019.9000244140625,2018.7099609375,2019.8800048828125,2019.8800048828125,0
2026-05-30 03:15:00+00:00,2019.699951171875,2019.75,2018.1600341796875,2018.7099609375,2018.7099609375,0
2026-05-30 03:20:00+00:00,2018.6600341796875,2020.5899658203125,2017.9100341796875,2018.1600341796875,2018.1600341796875,0
2026-05-30 03:25:00+00:00,2018.0699462890625,2018.4599609375,2017.4000244140625,2017.4000244140625,2017.4000244140625,17388544
2026-05-30 03:30:00+00:00,2017.3699951171875,2017.3699951171875,2013.780029296875,2014.3399658203125,2014.3399658203125,24592384
2026-05-30 03:35:00+00:00,2014.719970703125,2014.719970703125,2013.5899658203125,2014.3599853515625,2014.3599853515625,0
2026-05-30 03:40:00+00:00,2013.739990234375,2013.800048828125,2012.0,2012.8199462890625,2012.8199462890625,103213056
2026-05-30 03:45:00+00:00,2012.739990234375,2014.6800537109375,2012.739990234375,2014.02001953125,2014.02001953125,3720192
2026-05-30 03:50:00+00:00,2014.0899658203125,2014.5,2013.8599853515625,2014.2099609375,2014.2099609375,0
2026-05-30 03:55:00+00:00,2014.1099853515625,2014.530029296875,2013.6400146484375,2014.02001953125,2014.02001953125,121915392
2026-05-30 04:00:00+00:00,2014.010009765625,2015.6400146484375,2013.2099609375,2013.2099609375,2013.2099609375,0
2026-05-30 04:05:00+00:00,2013.2099609375,2013.2099609375,2007.469970703125,2007.760009765625,2007.760009765625,13663232
2026-05-30 04:10:00+00:00,2007.5799560546875,2012.699951171875,2007.5799560546875,2012.699951171875,2012.699951171875,0
2026-05-30 04:15:00+00:00,2012.199951171875,2012.199951171875,2009.4100341796875,2009.93994140625,2009.93994140625,0
2026-05-30 04:20:00+00:00,2009.81005859375,2010.31005859375,2008.199951171875,2010.1099853515625,2010.1099853515625,0
2026-05-30 04:25:00+00:00,2010.0999755859375,2010.1600341796875,2005.8299560546875,2006.8499755859375,2006.8499755859375,116932608
2026-05-30 04:30:00+00:00,2006.3800048828125,2006.530029296875,2000.81005859375,2000.9000244140625,2000.9000244140625,43089920
2026-05-30 04:35:00+00:00,2000.75,2002.6800537109375,1999.4200439453125,2002.0799560546875,2002.0799560546875,0
2026-05-30 04:40:00+00:00,2002.4599609375,2004.5999755859375,2001.550048828125,2004.5999755859375,2004.5999755859375,29100032
2026-05-30 04:45:00+00:00,2004.43994140625,2006.7099609375,2003.4200439453125,2006.5999755859375,2006.5999755859375,20187136
2026-05-30 04:50:00+00:00,2006.6600341796875,2007.6400146484375,2006.050048828125,2007.1800537109375,2007.1800537109375,6283264
2026-05-30 04:55:00+00:00,2007.010009765625,2008.3399658203125,2007.010009765625,2008.3399658203125,2008.3399658203125,22827008
2026-05-30 05:00:00+00:00,2008.219970703125,2008.3900146484375,2005.6400146484375,2007.6300048828125,2007.6300048828125,89552896
2026-05-30 05:05:00+00:00,2007.800048828125,2016.2900390625,2007.800048828125,2011.27001953125,2011.27001953125,0
2026-05-30 05:10:00+00:00,2011.260009765625,2012.219970703125,2010.5999755859375,2012.219970703125,2012.219970703125,62926848
2026-05-30 05:15:00+00:00,2012.02001953125,2013.4100341796875,2011.6099853515625,2012.6099853515625,2012.6099853515625,0
2026-05-30 05:20:00+00:00,2012.52001953125,2012.949951171875,2011.8399658203125,2011.9100341796875,2011.9100341796875,121090048
2026-05-30 05:25:00+00:00,2011.9100341796875,2012.1199951171875,2010.4100341796875,2010.4100341796875,2010.4100341796875,5931008
2026-05-30 05:30:00+00:00,2010.4200439453125,2011.5400390625,2010.2900390625,2011.1199951171875,2011.1199951171875,0
2026-05-30 05:35:00+00:00,2011.1099853515625,2012.9000244140625,2011.0999755859375,2012.9000244140625,2012.9000244140625,0
2026-05-30 05:40:00+00:00,2012.8900146484375,2013.1199951171875,2012.4200439453125,2013.030029296875,2013.030029296875,7207936
2026-05-30 05:45:00+00:00,2012.969970703125,2014.5,2012.5,2013.800048828125,2013.800048828125,136528896
2026-05-30 05:50:00+00:00,2013.9100341796875,2014.3399658203125,2013.0,2013.4100341796875,2013.4100341796875,0
2026-05-30 05:55:00+00:00,2013.4100341796875,2014.0999755859375,2013.010009765625,2013.0999755859375,2013.0999755859375,0
2026-05-30 06:00:00+00:00,2013.2900390625,2013.31005859375,2011.8499755859375,2011.8499755859375,2011.8499755859375,76219392
2026-05-30 06:05:00+00:00,2011.8199462890625,2011.8199462890625,2010.1099853515625,2010.9200439453125,2010.9200439453125,0
2026-05-30 06:10:00+00:00,2010.9200439453125,2012.260009765625,2010.9200439453125,2011.760009765625,2011.760009765625,0
2026-05-30 06:15:00+00:00,2011.8900146484375,2012.1300048828125,2011.4200439453125,2011.5400390625,2011.5400390625,0
2026-05-30 06:20:00+00:00,2011.81005859375,2013.5400390625,2011.81005859375,2013.199951171875,2013.199951171875,95619072
2026-05-30 06:25:00+00:00,2013.1600341796875,2014.1700439453125,2012.8299560546875,2014.030029296875,2014.030029296875,0
2026-05-30 06:30:00+00:00,2014.800048828125,2016.52001953125,2014.7099609375,2016.52001953125,2016.52001953125,0
2026-05-30 06:35:00+00:00,2016.31005859375,2017.719970703125,2015.8800048828125,2016.3299560546875,2016.3299560546875,0
2026-05-30 06:40:00+00:00,2016.2099609375,2016.5899658203125,2015.7099609375,2016.52001953125,2016.52001953125,5005312
2026-05-30 06:45:00+00:00,2016.5999755859375,2017.1400146484375,2014.719970703125,2014.719970703125,2014.719970703125,123420672
2026-05-30 06:50:00+00:00,2014.719970703125,2015.199951171875,2013.9200439453125,2015.1400146484375,2015.1400146484375,7274496
2026-05-30 06:55:00+00:00,2015.010009765625,2015.199951171875,2014.0,2014.800048828125,2014.800048828125,12513280
2026-05-30 07:00:00+00:00,2014.6099853515625,2014.81005859375,2012.31005859375,2012.3599853515625,2012.3599853515625,0
2026-05-30 07:05:00+00:00,2012.3499755859375,2012.97998046875,2012.3499755859375,2012.52001953125,2012.52001953125,0
2026-05-30 07:10:00+00:00,2012.510009765625,2013.4100341796875,2012.260009765625,2013.1099853515625,2013.1099853515625,91992064
2026-05-30 07:15:00+00:00,2013.1199951171875,2013.9000244140625,2012.9200439453125,2012.93994140625,2012.93994140625,0
2026-05-30 07:20:00+00:00,2012.9100341796875,2013.0999755859375,2012.239990234375,2013.0,2013.0,0
2026-05-30 07:25:00+00:00,2013.199951171875,2015.0,2013.199951171875,2014.5999755859375,2014.5999755859375,12508160
2026-05-30 07:30:00+00:00,2014.489990234375,2014.989990234375,2013.9100341796875,2014.31005859375,2014.31005859375,91983872
2026-05-30 07:35:00+00:00,2014.0999755859375,2014.0999755859375,2011.1099853515625,2011.43994140625,2011.43994140625,0
2026-05-30 07:40:00+00:00,2011.4200439453125,2011.75,2011.1300048828125,2011.1300048828125,2011.1300048828125,0
2026-05-30 07:45:00+00:00,2011.1199951171875,2013.0,2010.93994140625,2012.9200439453125,2012.9200439453125,0
2026-05-30 07:50:00+00:00,2012.9200439453125,2012.9200439453125,2012.5,2012.530029296875,2012.530029296875,0
2026-05-30 07:55:00+00:00,2012.7900390625,2013.5999755859375,2012.18994140625,2013.5999755859375,2013.5999755859375,0
2026-05-30 08:00:00+00:00,2013.5899658203125,2013.5899658203125,2012.31005859375,2012.6199951171875,2012.6199951171875,0
2026-05-30 08:05:00+00:00,2012.27001953125,2013.199951171875,2012.199951171875,2012.449951171875,2012.449951171875,0
2026-05-30 08:10:00+00:00,2012.489990234375,2012.510009765625,2011.7099609375,2012.25,2012.25,0
2026-05-30 08:15:00+00:00,2012.2900390625,2012.2900390625,2011.219970703125,2011.219970703125,2011.219970703125,0
2026-05-30 08:20:00+00:00,2011.22998046875,2013.0999755859375,2011.22998046875,2013.0899658203125,2013.0899658203125,0
2026-05-30 08:25:00+00:00,2013.0999755859375,2013.469970703125,2012.31005859375,2012.4000244140625,2012.4000244140625,0
2026-05-30 08:30:00+00:00,2012.300048828125,2012.9300537109375,2012.199951171875,2012.4200439453125,2012.4200439453125,0
2026-05-30 08:35:00+00:00,2012.4000244140625,2013.0,2012.010009765625,2012.1400146484375,2012.1400146484375,0
2026-05-30 08:40:00+00:00,2011.81005859375,2012.1500244140625,2011.530029296875,2012.1300048828125,2012.1300048828125,0
2026-05-30 08:45:00+00:00,2011.9100341796875,2012.1099853515625,2011.0899658203125,2012.1099853515625,2012.1099853515625,0
2026-05-30 08:50:00+00:00,2012.1099853515625,2012.5999755859375,2012.0699462890625,2012.3499755859375,2012.3499755859375,0
2026-05-30 08:55:00+00:00,2011.9200439453125,2011.97998046875,2011.4200439453125,2011.4200439453125,2011.4200439453125,0
2026-05-30 09:00:00+00:00,2011.6800537109375,2012.300048828125,2011.1600341796875,2012.300048828125,2012.300048828125,0
2026-05-30 09:05:00+00:00,2011.8699951171875,2012.9300537109375,2011.2099609375,2012.9300537109375,2012.9300537109375,0
2026-05-30 09:10:00+00:00,2012.9300537109375,2013.4000244140625,2012.9000244140625,2013.02001953125,2013.02001953125,0
2026-05-30 09:15:00+00:00,2013.1099853515625,2014.300048828125,2012.699951171875,2012.699951171875,2012.699951171875,0
2026-05-30 09:20:00+00:00,2012.469970703125,2013.1800537109375,2012.0,2012.75,2012.75,0
2026-05-30 09:25:00+00:00,2012.8800048828125,2013.77001953125,2012.8599853515625,2013.6300048828125,2013.6300048828125,0
2026-05-30 09:30:00+00:00,2013.5999755859375,2013.699951171875,2012.7099609375,2013.1199951171875,2013.1199951171875,0
2026-05-30 09:35:00+00:00,2013.1199951171875,2013.9300537109375,2012.81005859375,2013.260009765625,2013.260009765625,0
2026-05-30 09:40:00+00:00,2013.260009765625,2013.300048828125,2012.800048828125,2013.300048828125,2013.300048828125,939008
2026-05-30 09:45:00+00:00,2013.300048828125,2013.97998046875,2013.280029296875,2013.5,2013.5,0
2026-05-30 09:50:00+00:00,2013.550048828125,2014.550048828125,2013.4100341796875,2014.3299560546875,2014.3299560546875,6684672
2026-05-30 09:55:00+00:00,2014.3299560546875,2014.3299560546875,2013.550048828125,2014.0699462890625,2014.0699462890625,0
2026-05-30 10:00:00+00:00,2014.199951171875,2014.449951171875,2013.800048828125,2014.0999755859375,2014.0999755859375,0
2026-05-30 10:05:00+00:00,2014.010009765625,2015.199951171875,2013.81005859375,2014.9000244140625,2014.9000244140625,83443712
2026-05-30 10:10:00+00:00,2014.739990234375,2015.1099853515625,2014.31005859375,2014.6099853515625,2014.6099853515625,0
2026-05-30 10:15:00+00:00,2014.5999755859375,2019.06005859375,2014.5999755859375,2018.9000244140625,2018.9000244140625,0
2026-05-30 10:20:00+00:00,2018.31005859375,2019.2900390625,2017.0400390625,2017.52001953125,2017.52001953125,58945536
2026-05-30 10:25:00+00:00,2017.8900146484375,2017.8900146484375,2016.010009765625,2016.1700439453125,2016.1700439453125,3144704
2026-05-30 10:30:00+00:00,2016.1400146484375,2017.219970703125,2016.1400146484375,2017.1600341796875,2017.1600341796875,3118080
2026-05-30 10:35:00+00:00,2017.22998046875,2017.6600341796875,2016.7099609375,2016.8399658203125,2016.8399658203125,26335232
2026-05-30 10:40:00+00:00,2016.9100341796875,2017.739990234375,2016.9100341796875,2017.550048828125,2017.550048828125,0
2026-05-30 10:45:00+00:00,2017.5400390625,2017.5699462890625,2016.699951171875,2016.699951171875,2016.699951171875,0
2026-05-30 10:50:00+00:00,2016.699951171875,2016.9599609375,2016.199951171875,2016.2900390625,2016.2900390625,19577856
2026-05-30 10:55:00+00:00,2016.3499755859375,2016.3499755859375,2014.52001953125,2015.489990234375,2015.489990234375,0
2026-05-30 11:00:00+00:00,2015.0999755859375,2015.300048828125,2014.52001953125,2014.760009765625,2014.760009765625,0
2026-05-30 11:05:00+00:00,2014.760009765625,2015.300048828125,2013.81005859375,2013.8399658203125,2013.8399658203125,0
2026-05-30 11:10:00+00:00,2013.8299560546875,2014.4000244140625,2013.72998046875,2014.030029296875,2014.030029296875,0
2026-05-30 11:15:00+00:00,2013.9100341796875,2014.1800537109375,2013.0799560546875,2013.0799560546875,2013.0799560546875,10078208
2026-05-30 11:20:00+00:00,2013.0899658203125,2013.47998046875,2012.5799560546875,2013.47998046875,2013.47998046875,0
2026-05-30 11:25:00+00:00,2013.280029296875,2014.0999755859375,2013.2099609375,2013.800048828125,2013.800048828125,7648256
2026-05-30 11:30:00+00:00,2013.800048828125,2014.5,2013.760009765625,2014.5,2014.5,0
2026-05-30 11:35:00+00:00,2014.5,2015.5999755859375,2014.5,2015.4000244140625,2015.4000244140625,12322816
2026-05-30 11:40:00+00:00,2015.4000244140625,2016.3499755859375,2015.4000244140625,2015.81005859375,2015.81005859375,0
2026-05-30 11:45:00+00:00,2015.81005859375,2015.8900146484375,2014.800048828125,2014.8199462890625,2014.8199462890625,70636544
2026-05-30 11:50:00+00:00,2014.8499755859375,2014.8800048828125,2014.300048828125,2014.8199462890625,2014.8199462890625,7440384
2026-05-30 11:55:00+00:00,2014.9100341796875,2014.9100341796875,2014.3199462890625,2014.6199951171875,2014.6199951171875,0
2026-05-30 12:00:00+00:00,2014.7099609375,2014.739990234375,2014.4200439453125,2014.699951171875,2014.699951171875,0
2026-05-30 12:05:00+00:00,2014.68994140625,2015.0999755859375,2014.68994140625,2014.8299560546875,2014.8299560546875,0
2026-05-30 12:10:00+00:00,2014.6099853515625,2014.6199951171875,2014.3199462890625,2014.6099853515625,2014.6099853515625,0
2026-05-30 12:15:00+00:00,2014.760009765625,2016.260009765625,2014.6400146484375,2016.1400146484375,2016.1400146484375,0
2026-05-30 12:20:00+00:00,2016.0899658203125,2016.9000244140625,2015.9100341796875,2015.93994140625,2015.93994140625,0
2026-05-30 12:25:00+00:00,2015.93994140625,2016.4200439453125,2015.9100341796875,2015.969970703125,2015.969970703125,0
2026-05-30 12:30:00+00:00,2015.9599609375,2016.800048828125,2015.81005859375,2015.81005859375,2015.81005859375,0
2026-05-30 12:35:00+00:00,2015.81005859375,2015.81005859375,2014.9200439453125,2015.1600341796875,2015.1600341796875,0
2026-05-30 12:40:00+00:00,2015.1500244140625,2015.31005859375,2014.8699951171875,2015.31005859375,2015.31005859375,0
2026-05-30 12:45:00+00:00,2015.3599853515625,2015.3599853515625,2014.6099853515625,2015.22998046875,2015.22998046875,0
2026-05-30 12:50:00+00:00,2015.010009765625,2015.52001953125,2014.3399658203125,2015.43994140625,2015.43994140625,0
2026-05-30 12:55:00+00:00,2015.43994140625,2017.81005859375,2015.4300537109375,2017.1400146484375,2017.1400146484375,0
2026-05-30 13:00:00+00:00,2017.1500244140625,2018.18994140625,2016.8900146484375,2017.2099609375,2017.2099609375,0
2026-05-30 13:05:00+00:00,2017.2099609375,2018.1800537109375,2016.9300537109375,2018.1800537109375,2018.1800537109375,63650816
2026-05-30 13:10:00+00:00,2018.18994140625,2018.6099853515625,2017.3699951171875,2017.4300537109375,2017.4300537109375,0
2026-05-30 13:15:00+00:00,2017.3299560546875,2017.3299560546875,2016.449951171875,2017.22998046875,2017.22998046875,0
2026-05-30 13:20:00+00:00,2017.22998046875,2019.4200439453125,2017.22998046875,2018.27001953125,2018.27001953125,0
2026-05-30 13:25:00+00:00,2018.280029296875,2018.3499755859375,2017.81005859375,2018.0999755859375,2018.0999755859375,0
2026-05-30 13:30:00+00:00,2017.8800048828125,2017.9599609375,2015.6500244140625,2015.6600341796875,2015.6600341796875,0
2026-05-30 13:35:00+00:00,2015.6700439453125,2016.030029296875,2014.6199951171875,2015.300048828125,2015.300048828125,0
2026-05-30 13:40:00+00:00,2015.300048828125,2017.1400146484375,2015.300048828125,2016.969970703125,2016.969970703125,32807936
2026-05-30 13:45:00+00:00,2016.9100341796875,2017.1600341796875,2015.9000244140625,2015.9000244140625,2015.9000244140625,0
2026-05-30 13:50:00+00:00,2016.0899658203125,2017.8699951171875,2016.0899658203125,2017.7900390625,2017.7900390625,0
2026-05-30 13:55:00+00:00,2017.989990234375,2017.989990234375,2017.3900146484375,2017.949951171875,2017.949951171875,0
2026-05-30 14:00:00+00:00,2018.02001953125,2021.6099853515625,2017.6099853515625,2021.02001953125,2021.02001953125,0
2026-05-30 14:05:00+00:00,2021.0,2021.1199951171875,2019.5999755859375,2020.4599609375,2020.4599609375,0
2026-05-30 14:10:00+00:00,2020.4200439453125,2022.800048828125,2020.199951171875,2020.75,2020.75,0
2026-05-30 14:15:00+00:00,2020.6700439453125,2022.800048828125,2019.0999755859375,2022.6700439453125,2022.6700439453125,0
2026-05-30 14:20:00+00:00,2022.8900146484375,2023.47998046875,2021.9100341796875,2022.6099853515625,2022.6099853515625,0
2026-05-30 14:25:00+00:00,2022.6099853515625,2026.3800048828125,2021.81005859375,2024.6700439453125,2024.6700439453125,0
2026-05-30 14:30:00+00:00,2025.5999755859375,2027.3399658203125,2024.06005859375,2026.550048828125,2026.550048828125,0
2026-05-30 14:35:00+00:00,2025.8699951171875,2027.719970703125,2025.1099853515625,2025.8900146484375,2025.8900146484375,0
2026-05-30 14:40:00+00:00,2026.0,2027.0999755859375,2025.760009765625,2025.8599853515625,2025.8599853515625,29083648
2026-05-30 14:45:00+00:00,2025.3499755859375,2025.3499755859375,2023.2099609375,2024.0,2024.0,0
2026-05-30 14:50:00+00:00,2024.0899658203125,2024.0899658203125,2022.719970703125,2023.4100341796875,2023.4100341796875,0
2026-05-30 14:55:00+00:00,2023.4000244140625,2023.9200439453125,2022.719970703125,2023.81005859375,2023.81005859375,0
2026-05-30 15:00:00+00:00,2024.199951171875,2025.0,2022.030029296875,2022.030029296875,2022.030029296875,0
2026-05-30 15:05:00+00:00,2022.0899658203125,2022.6099853515625,2021.68994140625,2022.6099853515625,2022.6099853515625,0
2026-05-30 15:10:00+00:00,2022.68994140625,2029.0899658203125,2022.68994140625,2028.300048828125,2028.300048828125,0
2026-05-30 15:15:00+00:00,2028.2099609375,2028.2099609375,2025.1099853515625,2027.02001953125,2027.02001953125,0
2026-05-30 15:20:00+00:00,2027.0799560546875,2027.0799560546875,2021.9200439453125,2022.6400146484375,2022.6400146484375,0
2026-05-30 15:25:00+00:00,2022.6300048828125,2024.18994140625,2022.6300048828125,2023.8199462890625,2023.8199462890625,0
2026-05-30 15:30:00+00:00,2024.010009765625,2024.4000244140625,2022.1099853515625,2023.4599609375,2023.4599609375,0
2026-05-30 15:35:00+00:00,2023.699951171875,2024.5,2021.9300537109375,2021.9300537109375,2021.9300537109375,0
2026-05-30 15:40:00+00:00,2022.0699462890625,2022.7099609375,2021.3599853515625,2021.780029296875,2021.780029296875,0
2026-05-30 15:45:00+00:00,2021.8699951171875,2023.3699951171875,2021.800048828125,2022.1800537109375,2022.1800537109375,0
2026-05-30 15:50:00+00:00,2022.18994140625,2024.6800537109375,2021.81005859375,2024.0799560546875,2024.0799560546875,0
2026-05-30 15:55:00+00:00,2024.1600341796875,2024.4000244140625,2023.469970703125,2023.52001953125,2023.52001953125,0
2026-05-30 16:00:00+00:00,2023.9000244140625,2024.3299560546875,2021.699951171875,2022.010009765625,2022.010009765625,0
2026-05-30 16:05:00+00:00,2022.4000244140625,2023.31005859375,2022.3199462890625,2022.949951171875,2022.949951171875,0
2026-05-30 16:10:00+00:00,2022.8599853515625,2025.300048828125,2022.699951171875,2024.6600341796875,2024.6600341796875,0
2026-05-30 16:15:00+00:00,2024.4000244140625,2024.8900146484375,2022.1099853515625,2022.8900146484375,2022.8900146484375,0
2026-05-30 16:20:00+00:00,2023.1300048828125,2023.3599853515625,2022.1199951171875,2022.4100341796875,2022.4100341796875,0
2026-05-30 16:25:00+00:00,2022.4000244140625,2023.0,2022.2099609375,2022.97998046875,2022.97998046875,0
2026-05-30 16:30:00+00:00,2023.02001953125,2024.7900390625,2022.6099853515625,2024.3399658203125,2024.3399658203125,0
2026-05-30 16:35:00+00:00,2024.3399658203125,2025.469970703125,2023.800048828125,2024.8599853515625,2024.8599853515625,0
2026-05-30 16:40:00+00:00,2024.8599853515625,2025.1199951171875,2023.2900390625,2023.9000244140625,2023.9000244140625,0
2026-05-30 16:45:00+00:00,2023.9000244140625,2024.300048828125,2022.3699951171875,2023.300048828125,2023.300048828125,0
2026-05-30 16:50:00+00:00,2023.31005859375,2023.8800048828125,2023.010009765625,2023.8800048828125,2023.8800048828125,0
2026-05-30 16:55:00+00:00,2023.8800048828125,2024.0,2023.8199462890625,2024.0,2024.0,0
2026-05-30 17:00:00+00:00,2023.989990234375,2024.3399658203125,2023.5400390625,2023.7099609375,2023.7099609375,0
2026-05-30 17:05:00+00:00,2023.9300537109375,2024.1099853515625,2021.68994140625,2022.5799560546875,2022.5799560546875,0
2026-05-30 17:10:00+00:00,2022.5799560546875,2023.260009765625,2021.77001953125,2023.1800537109375,2023.1800537109375,0
2026-05-30 17:15:00+00:00,2023.25,2023.9000244140625,2022.4100341796875,2022.969970703125,2022.969970703125,0
2026-05-30 17:20:00+00:00,2023.3699951171875,2026.0999755859375,2023.3699951171875,2025.4599609375,2025.4599609375,0
2026-05-30 17:25:00+00:00,2025.4000244140625,2025.47998046875,2023.4599609375,2023.5,2023.5,0
2026-05-30 17:30:00+00:00,2022.449951171875,2022.449951171875,2017.4100341796875,2018.56005859375,2018.56005859375,17415168
2026-05-30 17:35:00+00:00,2018.3599853515625,2020.199951171875,2017.3800048828125,2020.1500244140625,2020.1500244140625,0
2026-05-30 17:40:00+00:00,2020.1600341796875,2021.56005859375,2020.1600341796875,2021.56005859375,2021.56005859375,37819392
2026-05-30 17:45:00+00:00,2021.68994140625,2023.699951171875,2021.68994140625,2023.5699462890625,2023.5699462890625,10991616
2026-05-30 17:50:00+00:00,2023.5799560546875,2024.699951171875,2023.5799560546875,2023.9000244140625,2023.9000244140625,0
2026-05-30 17:55:00+00:00,2023.9100341796875,2024.489990234375,2023.9100341796875,2024.43994140625,2024.43994140625,0
2026-05-30 18:00:00+00:00,2024.199951171875,2024.9000244140625,2023.3599853515625,2024.8199462890625,2024.8199462890625,27452416
2026-05-30 18:05:00+00:00,2024.6099853515625,2025.0899658203125,2023.699951171875,2024.969970703125,2024.969970703125,0
2026-05-30 18:10:00+00:00,2025.010009765625,2025.489990234375,2023.9200439453125,2024.1300048828125,2024.1300048828125,0
2026-05-30 18:15:00+00:00,2024.1300048828125,2025.43994140625,2023.6800537109375,2025.4000244140625,2025.4000244140625,0
2026-05-30 18:20:00+00:00,2025.5999755859375,2026.1300048828125,2023.06005859375,2023.0699462890625,2023.0699462890625,0
2026-05-30 18:25:00+00:00,2023.0,2023.0,2021.81005859375,2022.280029296875,2022.280029296875,0
2026-05-30 18:30:00+00:00,2022.0899658203125,2024.18994140625,2022.0799560546875,2023.9599609375,2023.9599609375,0
2026-05-30 18:35:00+00:00,2023.93994140625,2025.5999755859375,2023.6300048828125,2025.219970703125,2025.219970703125,0
2026-05-30 18:40:00+00:00,2025.3499755859375,2026.3699951171875,2024.739990234375,2026.3699951171875,2026.3699951171875,0
2026-05-30 18:45:00+00:00,2026.7900390625,2027.3800048828125,2025.0,2025.4100341796875,2025.4100341796875,70331392
2026-05-30 18:50:00+00:00,2025.030029296875,2025.1600341796875,2023.6500244140625,2024.4000244140625,2024.4000244140625,0
